Date,Ticker,Adj Close
2024-04-05,ABT,110.65122985839844
2024-04-05,AOS,87.54000091552734
2024-04-05,MMM,91.02999877929688
2024-04-08,ABT,109.9745864868164
2024-04-08,AOS,86.97000122070312
2024-04-08,MMM,91.93000030517578
2024-04-09,AOS,86.47000122070312
2024-04-09,MMM,92.61000061035156
2024-04-09,ABT,111.88511657714844
2024-04-10,ABT,110.62137603759766
2024-04-10,AOS,85.52999877929688
2024-04-10,MMM,92.62999725341797
2024-04-11,ABT,110.89999389648438
2024-04-11,AOS,86.1500015258789
2024-04-11,MMM,93.18000030517578
2024-04-12,AOS,86.5
2024-04-12,ABT,109.11000061035156
2024-04-12,MMM,91.30999755859375
