Date,Ticker,Adj Close
2024-04-15,ENPH,112.47000122070312
2024-04-15,ETR,102.29000091552734
2024-04-15,EOG,132.38999938964844
2024-04-15,EPAM,254.80999755859375
2024-04-15,EQT,36.52000045776367
2024-04-15,EFX,242.9199981689453
2024-04-15,EQIX,744.1099853515625
2024-04-15,EQR,60.65999984741211
2024-04-15,ESS,235.58999633789062
2024-04-15,EL,137.24000549316406
2024-04-15,ETSY,66.7300033569336
2024-04-15,EG,359.5299987792969
2024-04-15,EVRG,50.38999938964844
2024-04-15,ES,58.2400016784668
2024-04-15,EXC,36.27000045776367
2024-04-15,EXPE,128.64999389648438
2024-04-15,EXPD,116.70999908447266
2024-04-15,EXR,137.72999572753906
2024-04-15,XOM,119.68000030517578
2024-04-15,FFIV,183.77999877929688
2024-04-15,FDS,424.0899963378906
2024-04-15,FICO,1150.52001953125
2024-04-15,FAST,69.38999938964844
2024-04-15,FRT,98.05000305175781
2024-04-15,FDX,266.739990234375
2024-04-15,FIS,70.72000122070312
2024-04-15,FITB,34.619998931884766
2024-04-15,FSLR,175.9600067138672
2024-04-15,FE,37.400001525878906
2024-04-15,FI,148.19000244140625
2024-04-15,FMC,56.7400016784668
2024-04-15,F,12.229999542236328
2024-04-15,FTNT,64.7300033569336
2024-04-15,FTV,81.5999984741211
2024-04-15,FOXA,30.350000381469727
2024-04-15,FOX,27.920000076293945
2024-04-15,BEN,24.940000534057617
2024-04-15,FCX,50.02000045776367
2024-04-15,GRMN,141.63999938964844
2024-04-15,IT,463.5899963378906
2024-04-15,GE,153.6999969482422
2024-04-15,GEHC,86.12999725341797
2024-04-15,GEV,131.75
2024-04-15,GEN,20.600000381469727
2024-04-15,GNRC,128.50999450683594
2024-04-15,GD,284.75
2024-04-15,GIS,67.31999969482422
2024-04-15,GM,42.689998626708984
2024-04-15,GPC,144.75
2024-04-15,GILD,67.75
2024-04-15,GPN,123.16999816894531
2024-04-15,GL,55.810001373291016
2024-04-15,GS,400.8800048828125
2024-04-15,HAL,39.099998474121094
2024-04-15,HIG,97.30000305175781
2024-04-15,HAS,55.59000015258789
2024-04-15,HCA,322.6300048828125
2024-04-15,DOC,18.290000915527344
2024-04-15,HSIC,70.7300033569336
2024-04-15,HSY,182.57000732421875
2024-04-15,HES,151.6199951171875
2024-04-15,HPE,17.260000228881836
2024-04-15,HLT,204.42999267578125
2024-04-15,HOLX,77.54000091552734
2024-04-15,HD,337.92999267578125
2024-04-15,HON,194.0399932861328
2024-04-15,HRL,33.90999984741211
2024-04-15,HST,19.56999969482422
2024-04-15,HWM,63.4900016784668
2024-04-15,HPQ,27.959999084472656
2024-04-15,HUBB,402.5899963378906
2024-04-15,HUM,314.6400146484375
2024-04-15,HBAN,13.260000228881836
2024-04-15,HII,275.0
2024-04-15,IBM,181.25
2024-04-15,IEX,230.49000549316406
2024-04-15,IDXX,491.2900085449219
2024-04-15,ITW,253.8300018310547
2024-04-15,ILMN,121.16000366210938
2024-04-15,INCY,53.43000030517578
2024-04-15,IR,91.27999877929688
2024-04-15,PODD,173.94000244140625
2024-04-15,INTC,36.310001373291016
2024-04-15,ICE,130.5399932861328
2024-04-15,IFF,82.58999633789062
2024-04-15,IP,36.77000045776367
2024-04-15,IPG,30.420000076293945
2024-04-15,INTU,612.1199951171875
2024-04-15,ISRG,377.3599853515625
2024-04-15,IVZ,15.1899995803833
2024-04-15,INVH,33.560001373291016
2024-04-15,IQV,231.16000366210938
2024-04-15,IRM,74.83999633789062
2024-04-15,JBHT,185.10000610351562
2024-04-15,JBL,132.66000366210938
2024-04-15,JKHY,165.0399932861328
2024-04-15,J,143.97999572753906
2024-04-15,JNJ,147.58999633789062
2024-04-15,JCI,64.4000015258789
2024-04-15,JPM,182.88999938964844
2024-04-15,JNPR,36.52000045776367
2024-04-15,K,55.400001525878906
2024-04-15,KVUE,19.1299991607666
2024-04-15,KDP,30.43000030517578
2024-04-15,KEY,14.430000305175781
2024-04-15,KEYS,153.32000732421875
2024-04-15,KMB,125.4000015258789
2024-04-15,KIM,18.040000915527344
2024-04-15,KMI,17.969999313354492
2024-04-15,KLAC,678.489990234375
2024-04-15,KHC,36.310001373291016
2024-04-15,KR,55.36000061035156
2024-04-15,LHX,203.22000122070312
2024-04-15,LH,203.32000732421875
2024-04-15,LRCX,946.1699829101562
2024-04-15,LW,79.94999694824219
2024-04-15,LVS,50.25
2024-04-15,LDOS,124.87999725341797
2024-04-15,LEN,156.1199951171875
2024-04-15,LIN,444.75
2024-04-15,LYV,99.7699966430664
2024-04-15,LKQ,49.029998779296875
2024-04-15,LMT,453.0799865722656
2024-04-15,L,73.44000244140625
2024-04-15,LOW,230.00999450683594
2024-04-15,LULU,334.760009765625
2024-04-15,LYB,100.45999908447266
2024-04-15,MTB,140.94000244140625
2024-04-15,MRO,28.770000457763672
2024-04-15,MPC,207.02000427246094
2024-04-15,MKTX,204.94000244140625
2024-04-15,MAR,248.41000366210938
2024-04-15,MMC,197.32000732421875
2024-04-15,MLM,599.239990234375
2024-04-15,MAS,73.05999755859375
2024-04-15,MA,459.7900085449219
2024-04-15,MTCH,31.959999084472656
2024-04-15,MKC,71.91000366210938
2024-04-15,MCD,266.2300109863281
2024-04-15,MCK,522.6799926757812
2024-04-15,MDT,80.2300033569336
2024-04-15,MRK,126.19000244140625
2024-04-15,META,500.2300109863281
2024-04-15,MET,69.44000244140625
2024-04-15,MTD,1243.56005859375
2024-04-15,MGM,42.849998474121094
2024-04-15,MCHP,85.69999694824219
2024-04-15,MU,121.37000274658203
2024-04-15,MSFT,413.6400146484375
2024-04-15,MAA,126.62999725341797
2024-04-15,MRNA,103.86000061035156
2024-04-15,MHK,111.72000122070312
2024-04-15,MOH,360.8500061035156
2024-04-15,TAP,64.7699966430664
2024-04-15,MDLZ,65.87000274658203
2024-04-15,MPWR,646.6300048828125
2024-04-15,MNST,54.11000061035156
2024-04-15,MCO,373.5400085449219
2024-04-15,MS,86.98999786376953
2024-04-15,MOS,30.959999084472656
2024-04-15,MSI,338.5799865722656
2024-04-15,MSCI,513.0599975585938
2024-04-15,NDAQ,60.189998626708984
2024-04-15,NTAP,102.37000274658203
2024-04-15,NFLX,607.1500244140625
2024-04-15,NEM,38.439998626708984
2024-04-15,NWSA,24.280000686645508
2024-04-15,NWS,25.0
2024-04-15,NEE,62.75
2024-04-15,NKE,93.0999984741211
2024-04-15,NI,26.81999969482422
2024-04-15,NDSN,263.1300048828125
2024-04-15,NSC,245.57000732421875
2024-04-15,NTRS,83.70999908447266
2024-04-15,NOC,451.2900085449219
2024-04-15,NCLH,17.34000015258789
2024-04-15,NRG,72.94999694824219
2024-04-15,NUE,194.00999450683594
2024-04-15,NVDA,860.010009765625
2024-04-15,NVR,7761.43994140625
2024-04-15,NXPI,230.11000061035156
2024-04-15,ORLY,1069.27001953125
2024-04-15,OXY,68.33999633789062
2024-04-15,ODFL,219.9499969482422
2024-04-15,OMC,90.55000305175781
2024-04-15,ON,65.63999938964844
2024-04-15,OKE,77.8499984741211
2024-04-15,ORCL,119.87999725341797
2024-04-15,OTIS,96.05000305175781
2024-04-15,PCAR,118.0199966430664
2024-04-15,PKG,180.36000061035156
2024-04-15,PANW,272.1499938964844
2024-04-15,PARA,10.899999618530273
2024-04-15,PH,543.3699951171875
2024-04-15,PAYX,122.44999694824219
2024-04-15,PAYC,192.72999572753906
2024-04-15,PYPL,63.5099983215332
2024-04-15,PNR,80.31999969482422
2024-04-15,PEP,166.9499969482422
2024-04-15,PFE,25.90999984741211
2024-04-15,PCG,16.290000915527344
2024-04-15,PM,88.5999984741211
2024-04-15,PSX,160.82000732421875
2024-04-15,PNW,72.11000061035156
2024-04-15,PXD,269.0
2024-04-15,PNC,149.55999755859375
2024-04-15,POOL,373.6000061035156
2024-04-15,PPG,135.02000427246094
2024-04-15,PPL,26.43000030517578
2024-04-15,PFG,78.93000030517578
2024-04-15,PG,155.4499969482422
2024-04-15,PGR,206.58999633789062
2024-04-15,PLD,115.79000091552734
2024-04-15,PRU,108.36000061035156
2024-04-15,PEG,65.19999694824219
2024-04-15,PTC,177.85000610351562
2024-04-15,PSA,265.760009765625
2024-04-15,PHM,108.79000091552734
2024-04-15,QRVO,110.06999969482422
2024-04-15,PWR,248.88999938964844
2024-04-15,QCOM,169.83999633789062
2024-04-15,DGX,128.63999938964844
2024-04-15,RL,160.16000366210938
2024-04-15,RJF,122.5199966430664
2024-04-15,RTX,100.0199966430664
2024-04-15,O,51.650001525878906
2024-04-15,REG,57.91999816894531
2024-04-15,REGN,898.5599975585938
2024-04-15,RF,19.219999313354492
2024-04-15,RSG,187.24000549316406
2024-04-15,RMD,185.08999633789062
2024-04-15,RVTY,102.31999969482422
2024-04-15,RHI,70.55999755859375
2024-04-15,ROK,285.8999938964844
2024-04-15,ROL,43.279998779296875
2024-04-15,ROP,528.260009765625
2024-04-15,ROST,133.64999389648438
2024-04-15,RCL,127.16999816894531
2024-04-15,SPGI,409.55999755859375
2024-04-15,CRM,272.8999938964844
2024-04-15,SBAC,199.86000061035156
2024-04-15,SLB,51.66999816894531
2024-04-15,STX,83.87999725341797
2024-04-15,SRE,68.11000061035156
2024-04-15,NOW,735.8099975585938
2024-04-15,SHW,313.9700012207031
2024-04-15,SPG,142.38999938964844
2024-04-15,SWKS,100.23999786376953
2024-04-15,SJM,110.19999694824219
2024-04-15,SNA,285.8299865722656
2024-04-15,SOLV,61.689998626708984
2024-04-15,SO,68.38999938964844
2024-04-15,LUV,27.84000015258789
2024-04-15,SWK,90.83000183105469
2024-04-15,SBUX,85.16999816894531
2024-04-15,STT,74.93000030517578
2024-04-15,STLD,140.97000122070312
2024-04-15,STE,201.2100067138672
2024-04-15,SYK,339.1300048828125
2024-04-15,SMCI,882.75
2024-04-15,SYF,40.470001220703125
2024-04-15,SNPS,543.9099731445312
2024-04-15,SYY,75.6500015258789
2024-04-15,TMUS,159.82000732421875
2024-04-15,TROW,114.25
2024-04-15,TTWO,145.3000030517578
2024-04-15,TPR,40.83000183105469
2024-04-15,TRGP,114.33999633789062
2024-04-15,TGT,165.00999450683594
2024-04-15,TEL,142.02000427246094
2024-04-15,TDY,399.989990234375
2024-04-15,TFX,210.66000366210938
2024-04-15,TER,104.41999816894531
2024-04-15,TSLA,161.47999572753906
2024-04-15,TXN,166.35000610351562
2024-04-15,TXT,93.05999755859375
2024-04-15,TMO,557.8699951171875
2024-04-15,TJX,92.9800033569336
2024-04-15,TSCO,241.97000122070312
2024-04-15,TT,293.8800048828125
2024-04-15,TDG,1207.5
2024-04-15,TRV,221.05999755859375
2024-04-15,TRMB,59.40999984741211
2024-04-15,TFC,36.70000076293945
2024-04-15,TYL,400.67999267578125
2024-04-15,TSN,58.119998931884766
2024-04-15,USB,41.439998626708984
2024-04-15,UBER,73.4000015258789
2024-04-15,UDR,35.849998474121094
2024-04-15,ULTA,433.239990234375
2024-04-15,UNP,233.94000244140625
2024-04-15,UAL,41.040000915527344
2024-04-15,UPS,144.85000610351562
2024-04-15,URI,666.739990234375
2024-04-15,UNH,445.6300048828125
2024-04-15,UHS,166.4199981689453
2024-04-15,VLO,170.6699981689453
2024-04-15,VTR,42.2400016784668
2024-04-15,VLTO,89.86000061035156
2024-04-15,VRSN,183.1999969482422
2024-04-15,VRSK,222.17999267578125
2024-04-15,VZ,40.11000061035156
2024-04-15,VRTX,397.3599853515625
2024-04-15,VTRS,11.319999694824219
2024-04-15,VICI,27.579999923706055
2024-04-15,V,271.2799987792969
2024-04-15,VMC,260.4700012207031
2024-04-15,WRB,82.0
2024-04-15,WAB,145.24000549316406
2024-04-15,WBA,17.649999618530273
2024-04-15,WMT,59.93000030517578
2024-04-15,DIS,112.94999694824219
2024-04-15,WBD,8.359999656677246
2024-04-15,WM,205.36000061035156
2024-04-15,WAT,319.5899963378906
2024-04-15,WEC,78.88999938964844
2024-04-15,WFC,56.970001220703125
2024-04-15,WELL,89.0999984741211
2024-04-15,WST,378.80999755859375
2024-04-15,WDC,70.43000030517578
2024-04-15,WRK,47.5
2024-04-15,WY,32.689998626708984
2024-04-15,WMB,37.84000015258789
2024-04-15,WTW,258.489990234375
2024-04-15,GWW,955.4199829101562
2024-04-15,WYNN,99.44000244140625
2024-04-15,XEL,53.16999816894531
2024-04-15,XYL,127.29000091552734
2024-04-15,YUM,137.6699981689453
2024-04-15,ZBRA,283.0
2024-04-15,ZBH,124.0
2024-04-15,ZTS,149.77000427246094
